Loss,Time,Solver,Subset,p
410141.69585095067,2.370183229446411,Analytic,Test,1502
1.9955776385992716e+24,0.611922025680542,SGD,Train,1502
1.9699918615435186e+24,0.611922025680542,SGD,Test,1502
3.668431995501967e-20,2.3812992572784424,Analytic,Train,1502
410141.69585095067,2.3812992572784424,Analytic,Test,1502
3.3431118708296886e+22,0.7591280937194824,SGD,Train,1502
1.7994989830221448e+22,0.7591280937194824,SGD,Test,1502
3.668431995501967e-20,2.3319644927978516,Analytic,Train,1502
410141.69585095067,2.3319644927978516,Analytic,Test,1502
4.690948291054038e+22,0.9967672824859619,SGD,Train,1502
3.9704328329356015e+22,0.9967672824859619,SGD,Test,1502
3.668431995501967e-20,2.394944190979004,Analytic,Train,1502
410141.69585095067,2.394944190979004,Analytic,Test,1502
3.639060168962361e+23,0.9168269634246826,SGD,Train,1502
3.437273449115715e+23,0.9168269634246826,SGD,Test,1502
3.668431995501967e-20,2.314570188522339,Analytic,Train,1502
410141.69585095067,2.314570188522339,Analytic,Test,1502
1.6062448628215282e-08,2.9492297172546387,SGD,Train,1502
410141.9836698622,2.9492297172546387,SGD,Test,1502
3.668431995501967e-20,2.2601687908172607,Analytic,Train,1502
410141.69585095067,2.2601687908172607,Analytic,Test,1502
5.007090696248375e-08,2.8904054164886475,SGD,Train,1502
410142.34508819814,2.8904054164886475,SGD,Test,1502
3.668431995501967e-20,2.3081343173980713,Analytic,Train,1502
410141.69585095067,2.3081343173980713,Analytic,Test,1502
7.673036524366329e-09,2.9492084980010986,SGD,Train,1502
410141.3207234643,2.9492084980010986,SGD,Test,1502
3.668431995501967e-20,2.3016533851623535,Analytic,Train,1502
410141.69585095067,2.3016533851623535,Analytic,Test,1502
1.4122419393313537e+24,0.6077413558959961,SGD,Train,1502
1.3715938970289283e+24,0.6077413558959961,SGD,Test,1502
3.668431995501967e-20,2.3212943077087402,Analytic,Train,1502
410141.69585095067,2.3212943077087402,Analytic,Test,1502
7.692131939012843e-09,2.829462766647339,SGD,Train,1502
410141.6385031174,2.829462766647339,SGD,Test,1502
3.668431995501967e-20,2.315925359725952,Analytic,Train,1502
410141.69585095067,2.315925359725952,Analytic,Test,1502
2.490809279701629e+23,0.6557598114013672,SGD,Train,1502
2.314587965998549e+23,0.6557598114013672,SGD,Test,1502
3.668431995501967e-20,2.30303692817688,Analytic,Train,1502
410141.69585095067,2.30303692817688,Analytic,Test,1502
1.8780344090212562e-07,2.9317500591278076,SGD,Train,1502
410141.6675312134,2.9317500591278076,SGD,Test,1502
3.668431995501967e-20,2.334515333175659,Analytic,Train,1502
410141.69585095067,2.334515333175659,Analytic,Test,1502
1.4365548278273682e-08,2.9112703800201416,SGD,Train,1502
410141.64078338246,2.9112703800201416,SGD,Test,1502
3.668431995501967e-20,2.2706940174102783,Analytic,Train,1502
410141.69585095067,2.2706940174102783,Analytic,Test,1502
2.2491492291129893e-08,2.9984936714172363,SGD,Train,1502
410142.4060578099,2.9984936714172363,SGD,Test,1502
3.668431995501967e-20,2.3280320167541504,Analytic,Train,1502
410141.69585095067,2.3280320167541504,Analytic,Test,1502
4.995217236655049e-09,2.8983960151672363,SGD,Train,1502
410141.79880732193,2.8983960151672363,SGD,Test,1502
3.668431995501967e-20,2.2736034393310547,Analytic,Train,1502
410141.69585095067,2.2736034393310547,Analytic,Test,1502
9.13067320599913e-09,2.902238130569458,SGD,Train,1502
410141.5938072149,2.902238130569458,SGD,Test,1502
3.668431995501967e-20,2.3203697204589844,Analytic,Train,1502
410141.69585095067,2.3203697204589844,Analytic,Test,1502
1.0670112053966638e+23,0.901029109954834,SGD,Train,1502
9.524400882038409e+22,0.901029109954834,SGD,Test,1502
3.668431995501967e-20,2.3216774463653564,Analytic,Train,1502
410141.69585095067,2.3216774463653564,Analytic,Test,1502
3.190433256095489e+23,0.7564361095428467,SGD,Train,1502
2.90738040061113e+23,0.7564361095428467,SGD,Test,1502
3.668431995501967e-20,2.311967372894287,Analytic,Train,1502
410141.69585095067,2.311967372894287,Analytic,Test,1502
2.3478086643094453e+23,0.8875875473022461,SGD,Train,1502
2.2359857308218653e+23,0.8875875473022461,SGD,Test,1502
3.668431995501967e-20,2.301466941833496,Analytic,Train,1502
410141.69585095067,2.301466941833496,Analytic,Test,1502
1.3047652663591912e+23,0.49561309814453125,SGD,Train,1502
7.226385881837814e+22,0.49561309814453125,SGD,Test,1502
3.668431995501967e-20,2.3180360794067383,Analytic,Train,1502
410141.69585095067,2.3180360794067383,Analytic,Test,1502
6.635594911828551e+23,0.7628376483917236,SGD,Train,1752
6.298312335627629e+23,0.7628376483917236,SGD,Test,1752
4.975907488793031e-20,3.7221527099609375,Analytic,Train,1752
430543.7643183292,3.7221527099609375,Analytic,Test,1752
1.9760128242377454e-09,3.0247840881347656,SGD,Train,1752
430543.6996379042,3.0247840881347656,SGD,Test,1752
4.975907488793031e-20,3.7320470809936523,Analytic,Train,1752
430543.7643183292,3.7320470809936523,Analytic,Test,1752
2.2763039783924316e+23,0.4756174087524414,SGD,Train,1752
1.733723521603697e+23,0.4756174087524414,SGD,Test,1752
4.975907488793031e-20,3.7452359199523926,Analytic,Train,1752
430543.7643183292,3.7452359199523926,Analytic,Test,1752
9.553601028981347e+23,1.0490570068359375,SGD,Train,1752
9.393746568736448e+23,1.0490570068359375,SGD,Test,1752
4.975907488793031e-20,3.7314534187316895,Analytic,Train,1752
430543.7643183292,3.7314534187316895,Analytic,Test,1752
8.935247104194631e+23,0.7700016498565674,SGD,Train,1752
8.796305127270898e+23,0.7700016498565674,SGD,Test,1752
4.975907488793031e-20,3.7422029972076416,Analytic,Train,1752
430543.7643183292,3.7422029972076416,Analytic,Test,1752
3.761264951983919e+23,0.9288766384124756,SGD,Train,1752
3.516197020825785e+23,0.9288766384124756,SGD,Test,1752
4.975907488793031e-20,3.774247646331787,Analytic,Train,1752
430543.7643183292,3.774247646331787,Analytic,Test,1752
1.4173468665368947e+24,0.550274133682251,SGD,Train,1752
1.3171648349247474e+24,0.550274133682251,SGD,Test,1752
4.975907488793031e-20,3.7207703590393066,Analytic,Train,1752
430543.7643183292,3.7207703590393066,Analytic,Test,1752
9.207530573459578e+23,0.7112717628479004,SGD,Train,1752
8.88951977790322e+23,0.7112717628479004,SGD,Test,1752
4.975907488793031e-20,3.6914520263671875,Analytic,Train,1752
430543.7643183292,3.6914520263671875,Analytic,Test,1752
1.92763717869147e+24,0.7571983337402344,SGD,Train,1752
1.9329842602957512e+24,0.7571983337402344,SGD,Test,1752
4.975907488793031e-20,3.688619375228882,Analytic,Train,1752
430543.7643183292,3.688619375228882,Analytic,Test,1752
2.3886083023072982e-08,3.021846055984497,SGD,Train,1752
430543.9849026226,3.021846055984497,SGD,Test,1752
4.975907488793031e-20,3.7175955772399902,Analytic,Train,1752
430543.7643183292,3.7175955772399902,Analytic,Test,1752
1.7574699225763262e-09,3.0781612396240234,SGD,Train,1752
430544.0792171386,3.0781612396240234,SGD,Test,1752
4.975907488793031e-20,3.7202744483947754,Analytic,Train,1752
430543.7643183292,3.7202744483947754,Analytic,Test,1752
1.1474992966011503e+24,1.0178327560424805,SGD,Train,1752
1.1430381298924375e+24,1.0178327560424805,SGD,Test,1752
4.975907488793031e-20,3.7408108711242676,Analytic,Train,1752
430543.7643183292,3.7408108711242676,Analytic,Test,1752
3.7492554005458662e+22,1.1182751655578613,SGD,Train,1752
2.7478504459399145e+22,1.1182751655578613,SGD,Test,1752
4.975907488793031e-20,3.7017955780029297,Analytic,Train,1752
430543.7643183292,3.7017955780029297,Analytic,Test,1752
3.114799390656155e+20,1.5133557319641113,SGD,Train,1752
2.8720776850602233e+20,1.5133557319641113,SGD,Test,1752
4.975907488793031e-20,3.7874808311462402,Analytic,Train,1752
430543.7643183292,3.7874808311462402,Analytic,Test,1752
1.8569539796486784e-08,3.0079445838928223,SGD,Train,1752
430543.9656930205,3.0079445838928223,SGD,Test,1752
4.975907488793031e-20,3.8028950691223145,Analytic,Train,1752
430543.7643183292,3.8028950691223145,Analytic,Test,1752
3.737546022464161e+23,1.1593689918518066,SGD,Train,1752
3.7862364448666315e+23,1.1593689918518066,SGD,Test,1752
4.975907488793031e-20,3.781647205352783,Analytic,Train,1752
430543.7643183292,3.781647205352783,Analytic,Test,1752
7.407955203492859e+22,0.9295651912689209,SGD,Train,1752
6.064695246349351e+22,0.9295651912689209,SGD,Test,1752
4.975907488793031e-20,3.766735553741455,Analytic,Train,1752
430543.7643183292,3.766735553741455,Analytic,Test,1752
5.9422759678968365e-09,2.9080142974853516,SGD,Train,1752
430543.4604465562,2.9080142974853516,SGD,Test,1752
4.975907488793031e-20,3.733985424041748,Analytic,Train,1752
430543.7643183292,3.733985424041748,Analytic,Test,1752
1.0309749179698899e+24,0.41741299629211426,SGD,Train,1752
9.18421021930823e+23,0.41741299629211426,SGD,Test,1752
4.975907488793031e-20,3.821995496749878,Analytic,Train,1752
430543.7643183292,3.821995496749878,Analytic,Test,1752
3.2123855053129135e+23,0.8253152370452881,SGD,Train,1752
2.862377137062492e+23,0.8253152370452881,SGD,Test,1752
4.975907488793031e-20,3.781665325164795,Analytic,Train,1752
430543.7643183292,3.781665325164795,Analytic,Test,1752
2.8234762669053807e+22,1.1242775917053223,SGD,Train,2002
1.0921331714529763e+22,1.1242775917053223,SGD,Test,2002
1.789874413342109e-20,5.808701992034912,Analytic,Train,2002
380548.58298925916,5.808701992034912,Analytic,Test,2002
4.19402081511154e-09,3.1185102462768555,SGD,Train,2002
380548.8912341168,3.1185102462768555,SGD,Test,2002
1.789874413342109e-20,5.720344305038452,Analytic,Train,2002
380548.58298925916,5.720344305038452,Analytic,Test,2002
6.599127790326767e-10,3.095569610595703,SGD,Train,2002
380548.66775523545,3.095569610595703,SGD,Test,2002
1.789874413342109e-20,5.781536817550659,Analytic,Train,2002
380548.58298925916,5.781536817550659,Analytic,Test,2002
3.086881350206798e-09,3.1073718070983887,SGD,Train,2002
380548.7220761805,3.1073718070983887,SGD,Test,2002
1.789874413342109e-20,5.7886974811553955,Analytic,Train,2002
380548.58298925916,5.7886974811553955,Analytic,Test,2002
2.0968162425772482e+23,1.2236638069152832,SGD,Train,2002
1.9729750602206243e+23,1.2236638069152832,SGD,Test,2002
1.789874413342109e-20,5.8842246532440186,Analytic,Train,2002
380548.58298925916,5.8842246532440186,Analytic,Test,2002
1.3592398963427377e-08,3.1026952266693115,SGD,Train,2002
380548.30771074665,3.1026952266693115,SGD,Test,2002
1.789874413342109e-20,5.7316296100616455,Analytic,Train,2002
380548.58298925916,5.7316296100616455,Analytic,Test,2002
4.0942386159592444e+23,0.532728910446167,SGD,Train,2002
3.3108541964418e+23,0.532728910446167,SGD,Test,2002
1.789874413342109e-20,5.83815598487854,Analytic,Train,2002
380548.58298925916,5.83815598487854,Analytic,Test,2002
9.81084287183839e-10,3.1685616970062256,SGD,Train,2002
380548.6091533635,3.1685616970062256,SGD,Test,2002
1.789874413342109e-20,5.6994264125823975,Analytic,Train,2002
380548.58298925916,5.6994264125823975,Analytic,Test,2002
8.934540299627205e-10,3.117945909500122,SGD,Train,2002
380548.6211460726,3.117945909500122,SGD,Test,2002
1.789874413342109e-20,5.753606796264648,Analytic,Train,2002
380548.58298925916,5.753606796264648,Analytic,Test,2002
3.545225004147184e+24,0.9728147983551025,SGD,Train,2002
3.546811171563502e+24,0.9728147983551025,SGD,Test,2002
1.789874413342109e-20,5.822558879852295,Analytic,Train,2002
380548.58298925916,5.822558879852295,Analytic,Test,2002
1.846029877364311e+23,1.2682795524597168,SGD,Train,2002
1.738164281608661e+23,1.2682795524597168,SGD,Test,2002
1.789874413342109e-20,5.736743927001953,Analytic,Train,2002
380548.58298925916,5.736743927001953,Analytic,Test,2002
6.071972068912553e+23,1.0583901405334473,SGD,Train,2002
5.905085625521691e+23,1.0583901405334473,SGD,Test,2002
1.789874413342109e-20,5.7935097217559814,Analytic,Train,2002
380548.58298925916,5.7935097217559814,Analytic,Test,2002
4.008895629473296e+22,0.8348596096038818,SGD,Train,2002
7.978643783992931e+21,0.8348596096038818,SGD,Test,2002
1.789874413342109e-20,5.711786508560181,Analytic,Train,2002
380548.58298925916,5.711786508560181,Analytic,Test,2002
4.9371017253772764e+23,1.1316711902618408,SGD,Train,2002
4.668119860351124e+23,1.1316711902618408,SGD,Test,2002
1.789874413342109e-20,5.7633771896362305,Analytic,Train,2002
380548.58298925916,5.7633771896362305,Analytic,Test,2002
1.0615798362642372e+24,1.0879929065704346,SGD,Train,2002
1.0502963806150336e+24,1.0879929065704346,SGD,Test,2002
1.789874413342109e-20,5.853963136672974,Analytic,Train,2002
380548.58298925916,5.853963136672974,Analytic,Test,2002
8.251090085656467e-10,3.176978588104248,SGD,Train,2002
380549.1384798674,3.176978588104248,SGD,Test,2002
1.789874413342109e-20,5.767644882202148,Analytic,Train,2002
380548.58298925916,5.767644882202148,Analytic,Test,2002
4.8815228981566065e+23,0.5605478286743164,SGD,Train,2002
4.098448834331056e+23,0.5605478286743164,SGD,Test,2002
1.789874413342109e-20,5.9492785930633545,Analytic,Train,2002
380548.58298925916,5.9492785930633545,Analytic,Test,2002
3.965534803698847e-09,3.1710727214813232,SGD,Train,2002
380548.3750205788,3.1710727214813232,SGD,Test,2002
1.789874413342109e-20,5.786435604095459,Analytic,Train,2002
380548.58298925916,5.786435604095459,Analytic,Test,2002
5.7786431016082914e+23,0.7984259128570557,SGD,Train,2002
5.4294719988726535e+23,0.7984259128570557,SGD,Test,2002
1.789874413342109e-20,5.863921403884888,Analytic,Train,2002
380548.58298925916,5.863921403884888,Analytic,Test,2002
1.923672276290343e-09,3.2299020290374756,SGD,Train,2002
380548.54813907715,3.2299020290374756,SGD,Test,2002
1.789874413342109e-20,5.923650026321411,Analytic,Train,2002
380548.58298925916,5.923650026321411,Analytic,Test,2002
2.764699251670869e+23,0.9889082908630371,SGD,Train,2252
2.2932234857255087e+23,0.9889082908630371,SGD,Test,2252
1.382982648104505e-20,8.269299983978271,Analytic,Train,2252
414048.7308319808,8.269299983978271,Analytic,Test,2252
2.023873114620566e+24,0.6398634910583496,SGD,Train,2252
1.9746618557233415e+24,0.6398634910583496,SGD,Test,2252
1.382982648104505e-20,8.27664852142334,Analytic,Train,2252
414048.7308319808,8.27664852142334,Analytic,Test,2252
1.9886041902433427e+23,1.4281861782073975,SGD,Train,2252
1.876694455580117e+23,1.4281861782073975,SGD,Test,2252
1.382982648104505e-20,8.294532775878906,Analytic,Train,2252
414048.7308319808,8.294532775878906,Analytic,Test,2252
5.9789224312053755e+22,0.9796056747436523,SGD,Train,2252
1.2981009689955738e+22,0.9796056747436523,SGD,Test,2252
1.382982648104505e-20,8.328646421432495,Analytic,Train,2252
414048.7308319808,8.328646421432495,Analytic,Test,2252
8.550057395005814e+23,0.9646434783935547,SGD,Train,2252
8.290762284161958e+23,0.9646434783935547,SGD,Test,2252
1.382982648104505e-20,8.271573543548584,Analytic,Train,2252
414048.7308319808,8.271573543548584,Analytic,Test,2252
5.1441696362074735e+23,0.8510558605194092,SGD,Train,2252
4.5388014304912275e+23,0.8510558605194092,SGD,Test,2252
1.382982648104505e-20,8.202385187149048,Analytic,Train,2252
414048.7308319808,8.202385187149048,Analytic,Test,2252
8.941526561642684e+23,1.17626953125,SGD,Train,2252
8.789439288017837e+23,1.17626953125,SGD,Test,2252
1.382982648104505e-20,8.26093053817749,Analytic,Train,2252
414048.7308319808,8.26093053817749,Analytic,Test,2252
9.931704322660306e+23,0.8764984607696533,SGD,Train,2252
9.354865731825922e+23,0.8764984607696533,SGD,Test,2252
1.382982648104505e-20,8.095984935760498,Analytic,Train,2252
414048.7308319808,8.095984935760498,Analytic,Test,2252
1.229995531693273e-09,3.3739371299743652,SGD,Train,2252
414048.7540857584,3.3739371299743652,SGD,Test,2252
1.382982648104505e-20,8.0840585231781,Analytic,Train,2252
414048.7308319808,8.0840585231781,Analytic,Test,2252
4.075688483330279e+23,0.8895883560180664,SGD,Train,2252
3.4025198420884965e+23,0.8895883560180664,SGD,Test,2252
1.382982648104505e-20,8.188570261001587,Analytic,Train,2252
414048.7308319808,8.188570261001587,Analytic,Test,2252
2.870369396981309e-10,3.3886361122131348,SGD,Train,2252
414048.52405618224,3.3886361122131348,SGD,Test,2252
1.382982648104505e-20,8.11803650856018,Analytic,Train,2252
414048.7308319808,8.11803650856018,Analytic,Test,2252
4.746707258078346e+22,1.0766358375549316,SGD,Train,2252
8.751332969598812e+21,1.0766358375549316,SGD,Test,2252
1.382982648104505e-20,8.17117977142334,Analytic,Train,2252
414048.7308319808,8.17117977142334,Analytic,Test,2252
3.89548342766345e+23,1.1458981037139893,SGD,Train,2252
3.783905555301858e+23,1.1458981037139893,SGD,Test,2252
1.382982648104505e-20,8.163168907165527,Analytic,Train,2252
414048.7308319808,8.163168907165527,Analytic,Test,2252
9.223877500774186e-10,3.4147770404815674,SGD,Train,2252
414049.2964094658,3.4147770404815674,SGD,Test,2252
1.382982648104505e-20,8.237858057022095,Analytic,Train,2252
414048.7308319808,8.237858057022095,Analytic,Test,2252
8.893267255216227e+22,1.2580204010009766,SGD,Train,2252
6.363636795651457e+22,1.2580204010009766,SGD,Test,2252
1.382982648104505e-20,8.052616357803345,Analytic,Train,2252
414048.7308319808,8.052616357803345,Analytic,Test,2252
3.2010053887393588e-09,3.4033613204956055,SGD,Train,2252
414048.14218134986,3.4033613204956055,SGD,Test,2252
1.382982648104505e-20,8.169832468032837,Analytic,Train,2252
414048.7308319808,8.169832468032837,Analytic,Test,2252
3.4127115085234756e+23,1.0197951793670654,SGD,Train,2252
3.2427390285420444e+23,1.0197951793670654,SGD,Test,2252
1.382982648104505e-20,8.032130479812622,Analytic,Train,2252
414048.7308319808,8.032130479812622,Analytic,Test,2252
3.2005662204979786e+23,1.4356958866119385,SGD,Train,2252
3.005631986829004e+23,1.4356958866119385,SGD,Test,2252
1.382982648104505e-20,8.04645586013794,Analytic,Train,2252
414048.7308319808,8.04645586013794,Analytic,Test,2252
1.7795461763835355e+24,0.8612298965454102,SGD,Train,2252
1.7226766263812406e+24,0.8612298965454102,SGD,Test,2252
1.382982648104505e-20,8.145389080047607,Analytic,Train,2252
414048.7308319808,8.145389080047607,Analytic,Test,2252
6.542212260828055e-10,3.3597333431243896,SGD,Train,2252
414048.4715927952,3.3597333431243896,SGD,Test,2252
1.382982648104505e-20,8.061370849609375,Analytic,Train,2252
414048.7308319808,8.061370849609375,Analytic,Test,2252
1.173558570015616e-09,3.5168306827545166,SGD,Train,2502
396375.09650770854,3.5168306827545166,SGD,Test,2502
1.2273188535698287e-20,11.440388679504395,Analytic,Train,2502
396375.11250098865,11.440388679504395,Analytic,Test,2502
3.324110820569873e+23,1.2410826683044434,SGD,Train,2502
3.0589481581184606e+23,1.2410826683044434,SGD,Test,2502
1.2273188535698287e-20,11.415003776550293,Analytic,Train,2502
396375.11250098865,11.415003776550293,Analytic,Test,2502
2.354939842226119e+22,1.6973435878753662,SGD,Train,2502
1.183437126834275e+22,1.6973435878753662,SGD,Test,2502
1.2273188535698287e-20,11.509364366531372,Analytic,Train,2502
396375.11250098865,11.509364366531372,Analytic,Test,2502
6.447636568629612e+22,1.2918801307678223,SGD,Train,2502
3.6249784922505075e+22,1.2918801307678223,SGD,Test,2502
1.2273188535698287e-20,11.408198595046997,Analytic,Train,2502
396375.11250098865,11.408198595046997,Analytic,Test,2502
1.5248998828595082e+24,0.9586987495422363,SGD,Train,2502
1.4719431002796263e+24,0.9586987495422363,SGD,Test,2502
1.2273188535698287e-20,11.501262187957764,Analytic,Train,2502
396375.11250098865,11.501262187957764,Analytic,Test,2502
1.1385923157127215e+24,1.193593978881836,SGD,Train,2502
1.1073781053815435e+24,1.193593978881836,SGD,Test,2502
1.2273188535698287e-20,11.536787271499634,Analytic,Train,2502
396375.11250098865,11.536787271499634,Analytic,Test,2502
5.987095920037908e-10,3.5561821460723877,SGD,Train,2502
396375.2664253247,3.5561821460723877,SGD,Test,2502
1.2273188535698287e-20,11.348162174224854,Analytic,Train,2502
396375.11250098865,11.348162174224854,Analytic,Test,2502
1.6662449277452658e-10,3.554298162460327,SGD,Train,2502
396375.0830760355,3.554298162460327,SGD,Test,2502
1.2273188535698287e-20,11.575352668762207,Analytic,Train,2502
396375.11250098865,11.575352668762207,Analytic,Test,2502
1.2867263209983267e+24,0.7241108417510986,SGD,Train,2502
1.254266480659937e+24,0.7241108417510986,SGD,Test,2502
1.2273188535698287e-20,11.487680673599243,Analytic,Train,2502
396375.11250098865,11.487680673599243,Analytic,Test,2502
3.1448149283914727e-10,3.5940606594085693,SGD,Train,2502
396375.26974101644,3.5940606594085693,SGD,Test,2502
1.2273188535698287e-20,11.537214279174805,Analytic,Train,2502
396375.11250098865,11.537214279174805,Analytic,Test,2502
2.363023516563187e+24,1.055612564086914,SGD,Train,2502
2.3321274381248716e+24,1.055612564086914,SGD,Test,2502
1.2273188535698287e-20,11.505753993988037,Analytic,Train,2502
396375.11250098865,11.505753993988037,Analytic,Test,2502
7.167532654536192e+23,1.0772755146026611,SGD,Train,2502
7.063712189428486e+23,1.0772755146026611,SGD,Test,2502
1.2273188535698287e-20,11.51288366317749,Analytic,Train,2502
396375.11250098865,11.51288366317749,Analytic,Test,2502
9.619318939423133e+23,0.9802906513214111,SGD,Train,2502
8.685743877096492e+23,0.9802906513214111,SGD,Test,2502
1.2273188535698287e-20,11.522960186004639,Analytic,Train,2502
396375.11250098865,11.522960186004639,Analytic,Test,2502
2.1855432569259707e+24,0.6380560398101807,SGD,Train,2502
2.0510259789635952e+24,0.6380560398101807,SGD,Test,2502
1.2273188535698287e-20,11.552993774414062,Analytic,Train,2502
396375.11250098865,11.552993774414062,Analytic,Test,2502
3.81006480760292e+23,1.0872914791107178,SGD,Train,2502
3.180834108621708e+23,1.0872914791107178,SGD,Test,2502
1.2273188535698287e-20,11.668270349502563,Analytic,Train,2502
396375.11250098865,11.668270349502563,Analytic,Test,2502
6.450576503432168e-10,3.589919328689575,SGD,Train,2502
396375.58195942815,3.589919328689575,SGD,Test,2502
1.2273188535698287e-20,11.520786046981812,Analytic,Train,2502
396375.11250098865,11.520786046981812,Analytic,Test,2502
2.347862382510324e-10,3.6108906269073486,SGD,Train,2502
396374.6813200483,3.6108906269073486,SGD,Test,2502
1.2273188535698287e-20,11.624139785766602,Analytic,Train,2502
396375.11250098865,11.624139785766602,Analytic,Test,2502
1.567300557515594e+23,1.169825553894043,SGD,Train,2502
1.2474798111709133e+23,1.169825553894043,SGD,Test,2502
1.2273188535698287e-20,11.42406678199768,Analytic,Train,2502
396375.11250098865,11.42406678199768,Analytic,Test,2502
1.2997418977206506e+23,1.2689635753631592,SGD,Train,2502
1.058451225961517e+23,1.2689635753631592,SGD,Test,2502
1.2273188535698287e-20,11.537248134613037,Analytic,Train,2502
396375.11250098865,11.537248134613037,Analytic,Test,2502
2.985169830351669e-10,3.5403785705566406,SGD,Train,2502
396375.3275210552,3.5403785705566406,SGD,Test,2502
1.2273188535698287e-20,11.46064281463623,Analytic,Train,2502
396375.11250098865,11.46064281463623,Analytic,Test,2502
2.9015609626865607e+22,1.613450527191162,SGD,Train,2752
5.619472365415906e+21,1.613450527191162,SGD,Test,2752
1.3712818539553885e-20,16.036919832229614,Analytic,Train,2752
293565.63203520054,16.036919832229614,Analytic,Test,2752
4.298188718136509e-10,4.031490087509155,SGD,Train,2752
293565.8389860379,4.031490087509155,SGD,Test,2752
1.3712818539553885e-20,15.914437770843506,Analytic,Train,2752
293565.63203520054,15.914437770843506,Analytic,Test,2752
1.0686812281766738e+24,1.280646562576294,SGD,Train,2752
1.0531942954305597e+24,1.280646562576294,SGD,Test,2752
1.3712818539553885e-20,15.892103433609009,Analytic,Train,2752
293565.63203520054,15.892103433609009,Analytic,Test,2752
1.8965153742219568e+24,1.3839447498321533,SGD,Train,2752
1.86389422435853e+24,1.3839447498321533,SGD,Test,2752
1.3712818539553885e-20,15.915452003479004,Analytic,Train,2752
293565.63203520054,15.915452003479004,Analytic,Test,2752
1.538423842634594e+24,1.1667728424072266,SGD,Train,2752
1.453500037211942e+24,1.1667728424072266,SGD,Test,2752
1.3712818539553885e-20,15.890407800674438,Analytic,Train,2752
293565.63203520054,15.890407800674438,Analytic,Test,2752
1.226952803806239e+24,0.9604706764221191,SGD,Train,2752
1.1821636693037432e+24,0.9604706764221191,SGD,Test,2752
1.3712818539553885e-20,16.007657527923584,Analytic,Train,2752
293565.63203520054,16.007657527923584,Analytic,Test,2752
2.2546468447023654e+23,1.289196491241455,SGD,Train,2752
1.7028805589766697e+23,1.289196491241455,SGD,Test,2752
1.3712818539553885e-20,15.997216939926147,Analytic,Train,2752
293565.63203520054,15.997216939926147,Analytic,Test,2752
1.3355892954126703e+24,1.351186752319336,SGD,Train,2752
1.304983131326844e+24,1.351186752319336,SGD,Test,2752
1.3712818539553885e-20,16.05663752555847,Analytic,Train,2752
293565.63203520054,16.05663752555847,Analytic,Test,2752
5.4486352012661607e-11,3.8436481952667236,SGD,Train,2752
293565.4647090541,3.8436481952667236,SGD,Test,2752
1.3712818539553885e-20,15.865489721298218,Analytic,Train,2752
293565.63203520054,15.865489721298218,Analytic,Test,2752
2.2323759563729173e-11,3.940779447555542,SGD,Train,2752
293565.3101967584,3.940779447555542,SGD,Test,2752
1.3712818539553885e-20,15.651047468185425,Analytic,Train,2752
293565.63203520054,15.651047468185425,Analytic,Test,2752
1.2645127098812825e-09,3.846100330352783,SGD,Train,2752
293565.2865137526,3.846100330352783,SGD,Test,2752
1.3712818539553885e-20,15.77249813079834,Analytic,Train,2752
293565.63203520054,15.77249813079834,Analytic,Test,2752
4.98787948103829e-10,3.9834439754486084,SGD,Train,2752
293565.61549921735,3.9834439754486084,SGD,Test,2752
1.3712818539553885e-20,15.921900272369385,Analytic,Train,2752
293565.63203520054,15.921900272369385,Analytic,Test,2752
2.0509602840164634e+24,1.1511693000793457,SGD,Train,2752
2.0095892004183046e+24,1.1511693000793457,SGD,Test,2752
1.3712818539553885e-20,15.853636026382446,Analytic,Train,2752
293565.63203520054,15.853636026382446,Analytic,Test,2752
1.6332283726476008e-10,3.8580756187438965,SGD,Train,2752
293565.6787383257,3.8580756187438965,SGD,Test,2752
1.3712818539553885e-20,15.95881175994873,Analytic,Train,2752
293565.63203520054,15.95881175994873,Analytic,Test,2752
1.8852478643301643e+23,1.3720407485961914,SGD,Train,2752
1.4623709860369967e+23,1.3720407485961914,SGD,Test,2752
1.3712818539553885e-20,15.792935609817505,Analytic,Train,2752
293565.63203520054,15.792935609817505,Analytic,Test,2752
5.537199752576264e+23,1.50626540184021,SGD,Train,2752
5.3210434167979586e+23,1.50626540184021,SGD,Test,2752
1.3712818539553885e-20,15.838834762573242,Analytic,Train,2752
293565.63203520054,15.838834762573242,Analytic,Test,2752
1.389969311212635e+24,1.8960323333740234,SGD,Train,2752
1.3825667043436662e+24,1.8960323333740234,SGD,Test,2752
1.3712818539553885e-20,15.670207977294922,Analytic,Train,2752
293565.63203520054,15.670207977294922,Analytic,Test,2752
1.0074220246106598e+24,1.230736494064331,SGD,Train,2752
9.618980942625397e+23,1.230736494064331,SGD,Test,2752
1.3712818539553885e-20,15.70277190208435,Analytic,Train,2752
293565.63203520054,15.70277190208435,Analytic,Test,2752
1.5081322936818986e+24,1.6216239929199219,SGD,Train,2752
1.4934187106848855e+24,1.6216239929199219,SGD,Test,2752
1.3712818539553885e-20,15.705307006835938,Analytic,Train,2752
293565.63203520054,15.705307006835938,Analytic,Test,2752
7.622887526639628e+23,1.4280767440795898,SGD,Train,2752
7.347453734238824e+23,1.4280767440795898,SGD,Test,2752
1.3712818539553885e-20,15.745637655258179,Analytic,Train,2752
293565.63203520054,15.745637655258179,Analytic,Test,2752
